1.6,8,  這 可不 對, 你 得 猜 更 準些
1.1,11,好 了 把 他們 蒙起來 我們 開車 出去 兜 一圈,好 把 他們 的 頭罩 住 我們 去 兜風
0.778,7,讓 我們 活著 更 有 價值 聽到 了 嗎,我們 活著 比較 值錢 聽到 嗎
0.75,3,你 有 什麼 收穫,你 查到 什麼
1.0,11,他們 父子 間 的 關係 比 我們 想象 的 還 糟,他 的 父子關係 比 我們 想 的 更糟
0.667,2,這有 什麼 用,這有 什麼 幫助
1.643,23,問題 越大 就 越 需要 宣泄 你 要 怎麼 協調 這麼 惡劣 的 關係,心結 愈重 心靈 洗滌 愈 有效 我們 要 怎麼 讓 他們 大 和解
1.125,18,我 不 正在 想 嘛 給 我 動作 快點 他 的 映射 正 快速 包圍 我們,我 正在 想 辦法 快點 傭兵 就 快 殺過來 了
1.5,15,我們 得 趕快 突圍 不然 就 出不去 了 真 見鬼,我們 得 在 完全 被 包圍 之前 逃走 該死
1.125,27,親愛 的 怕 什麼 做夢 就 得 做 開 點兒 我們 得 把 他 對 父親 的 怨恨 轉移 到 他 的 教父 身上,我們 不能 害怕 做 更 大 的 夢 我們 得 把 他 的 敵意 轉向 他 乾爸
1.0,10,你 要 毀 了 他們 這麼 好 的 關係 嗎,你 要 毀掉 他 唯一 的 正面 關係
1.375,11,不用 我們 一邊 修複 父子 間 的 關係,不 我們 要 修補 他 的 父子關係
1.0,7,一邊 揭露 他 邪惡 教父 的 真面目,同時 撕開 他 乾爸 的 真面目
1.556,14,真是 比起 齋藤 費舍 該付 我們 更 多 錢,費雪 應該 付 我們 心理 諮商 費
1.143,16,那 怎麼 對付 他 的 潛意識 映射 我們 越 深入 夢境 情況 就 越糟,那 他 的 傭兵 呢 會 愈來愈 狠
0.714,5,我們 可以 用 查爾斯 先生 那招,我們 用 查爾斯 先生 那 一招 不
1.167,7,不行 查爾斯 先生 是 誰 餿主意,誰 是 查爾斯 先生 壞主意
1.077,14,在 第二層 只要 我們 一 接近 費舍 他 的 潛意識 就 會 蜂擁而至,我們 一進 飯店 傭兵 就 會 出手
0.8,8,我們 可以 用 查爾斯 先生 那招,像 上次 一樣 我們 要 用 查爾斯 先生 那 一招
1.2,18,就 像 上次 斯坦 那個 活兒 一樣 這麼 說 你們 做過 對 但 失敗 了,你們 幹過 這事 對 而且 不管 用
0.857,6,目標 意識 到 了 他 在 做夢,對象 知道 他 在 做夢
0.889,8,而 他 的 潛意識 將 我們 撕成 了 碎片,他 的 潛意識 把 我們 整 很慘
1.375,11,好極了 吃一塹長一智 嘛,了不起 不過 你 從中 學到 教訓 對 吧
1.429,10,得 有人 分散 目標 註意力 沒 問題,我們 得 把 他們 引開
1.143,8,我 之前 用過 的 那位 靚女 怎麼樣,用 我 用過 的 美女 那招 如何
0.857,6,聽 好 了 你 小心 開車 好,聽 好給 我 小心 開車
1.125,9,下 一層 夢境 會 相當 不 穩定,下 一層 的 一切 都 會 很 不穩
1.5,6,別 跳 得 太早,先別 衝太快
0.833,5,我們 只有 一次 墜落 機會,只有 一次 機會 一定 要 成功
0.846,11,我會 放 音樂 提前 通知 你們,我會 放 音樂 讓 你們 知道 剩下 的 就 靠 你們 自己 了
0.6,6,其他 的 只能靠 你們 自己 了 準備 好了嗎 好 了,準備 好了嗎 好 了
1.667,5,好 夢,祝你們 有個 美夢
0.571,4,我 讓 你 感到 無聊 了 嗎,我 讓 你 覺得 無聊
0.917,11,我 一直 在 講 我 的 故事 但 你 好像 不 喜歡,我 一直 在 說 我 的 事 我 猜 你 不愛聽
0.5,2,查爾斯 先生 出場 了,查爾斯 先生 上場 了
1.0,5,你 是 費舍 先生 吧,費雪 先生 對 吧
1.0,12,很 高興 再次 見到 你 我 是 營銷部 的 羅德 · 格林,很 高興 再 見到 你 行銷 部 的 洛德 葛林
1.375,11,而 你 是 我 是 要 走 了,妳 一定 是 正要 離開
1.0,7,你 無聊 了 就 找 我 吧,無聊 的 時候 再 找 我
0.714,5,她 一定 是 把 你 甩 了,她 一定 是 在 應付 你
0.875,7,除非 她 的 號碼 真 只有 六位數,除非 她 的 電話 真的 只有 六個 號碼
2.0,8,這麼 亂 搭訕 陌生人,你 真 不會 把妹
1.5,15,很 容易 被 順手牽羊 見鬼 光 那 錢包 就值,把 到連 皮夾 都 被 偷走 可惡 光是 皮夾 就值
1.75,7,五百 美元 嗎,大約 五百塊 對 吧
0.9,9,不用 擔心 現在 我 的 人 已經 去 處理 了,放心 我 的 手下 已經 出動 了
0.667,4,查爾斯 先生 到底 是 什麼 意思,查爾斯 先生 是 誰 或是 什麼
1.222,11,這招 是 用來 誘使 費舍 對抗 自己 的 潛意識,讓 費雪 對付 自己 的 潛意識 的 招數
1.6,8,那 你 為什麼 不 贊成,你 為 什麼 不以 為然
0.667,6,因為 這 就 得 告訴 目標 他 在 做夢,因為 要 告訴 對象 他 在 做夢
1.571,11,這樣的話 就 會 招來 映射 的 註意,這也會 讓 我們 曝光
0.429,3,柯布 不是 說 絕不能 這麼 做 嗎,柯柏 不是 說 絕不能 這麼 做
1.2,12,你 也 註意 到 了 吧 柯布 口口聲聲 的 禁忌,妳 終於 注意 到
1.273,14,他 自己 卻 一犯 再犯,他 老 是 做 他 說 不能 做 的 事 了
1.167,7,齋藤 先生 能 打擾 一下 麽,齋藤 先生 方便 談談 嗎
1.25,5,不好意思,抱歉 但是 等 一下
1.0,10,你 看起來 氣色 好多 了 興緻 真 好 伊姆斯 先生,你 的 氣色 看起來 好多 了 不好 笑
0.8,4,飛機 遇到 氣流 了 嗎,飛機 遇到 亂流
0.833,10,不 更近 一些 是 尤 瑟夫 在 開車,不是 那 感覺 近多 了 那 是 尤 瑟夫 在 亂 開車
1.083,13,不好意思 你 剛 說 你 是 誰 營銷部 的 羅德 · 格林,抱歉 你 說 你 是 哪位 行銷 部 的 洛德 葛林
0.833,5,其實 這 不是 真的 吧,但 那 不是 真的 對 吧
0.5,5,我 的 名字 是 查爾斯 你 還 記得 我 吧,我 是 查爾斯 先生 記得 我 吧
1.062,17,我 是 你 在 這 的 安全 主管 到 其他 樓層 下 電梯 一直 走別 停下,你 在 這裡 的 安全 主任 從不 同 的 樓層 出去
1.222,22,扔 了 錢包 映射 會 過來 找 好 我們 得 為 柯布 多 爭取 點 時間 保安 啊,把 皮夾 丟掉 警衛 會 找 它 我們 得 替 柯柏 爭取 一點 時間 安全 主任
1.125,18,你 為 這間 酒店 工作 嗎 不是 我 專門 負責 特殊 領域 的 安全,你 替 飯店 工作 並 不是 我 的 專長 是 一種 非常 特別 的 安全 系統
0.333,1,潛意識 安全,潛意識 安全 系統
1.083,13,你 是 在 說 夢 嗎 你 是 在 說 盜 夢,你 說 的 是 夢 你 說 的 是 心靈 犯罪
0.333,2,我 是 來 這 保護 你,我 是 來 保護 你 的
0.286,2,費舍 先生 我 是 來 保護 你,費 先生 我 是 來 保護 你
1.6,16,保護 你 不 被 拖入 夢境 入侵 意識,不讓 別人 透過 你 的 夢 侵入 你 的 心靈
0.7,7,你 在 這 不 安全 他們 衝著 你 來 了,你 在 這裡 不 安全 他們 會來 找 你
1.333,8,天氣 很 詭異 吧,很 奇怪 的 天氣 不是 嗎
0.4,2,你 感覺 到 了 嗎,感覺 到 嗎
1.333,4,怎麼回事,發生 什麼 事
1.556,14,柯布 正 設法 讓 費舍 註意 夢中 的 異常,柯柏讓 費雪 注意 到 夢境 的 怪異
0.875,7,所以 他 的 潛意識 開始 尋找 夢主 了,讓 他 的 潛意識 尋找 做夢 者
0.818,18,也 就是 我 快 吻 我 他們 還是 盯 著 我們 沒錯 不過 這 也 值 了 我們 還是 離開 這 吧,也 就是 我 快 吻 我 他們 還在 找 我們 沒錯 至少 值得 一試 我們 應該 離開 這裡
0.4,2,你 感覺 到 了 嗎,感覺 到 嗎
1.0,6,費舍 先生 其實 你 受過 訓練,你 為 這種 事 受過 訓練
1.375,11,註意 天氣 的 反常 和 重力 的 轉移,注意 怪異 的 天氣 重心 的 改變
0.333,3,這 一切 都 不是 真的 你 在 做夢,這 一切 都 不是 真的 你 在 夢 中
1.235,21,最 簡單 的 證明 方法 就是 設法 回想 一下 你 如何 來到 這家 酒店 行 嗎,最 簡單 的 自我 測驗 是 試著 記起 你 是 怎麼 來到 飯店 的 做 得到 嗎
1.0,3,好 但 我,可以 我
1.0,8,放鬆 呼吸 仔細 回想 你 受過 的 訓練,深呼吸 記起 你 受 的 訓練
0.429,6,接受 你 在 做夢 的 事實 我 是 來 保護 你 的,接受 你 在 夢 中 的 事實 而 我 是 來 保護 你 試試看
0.786,11,你 不是 真人 嗎 對 我 不是 我 是 你 潛意識 里 的 映射,你 不是 真的 不 我 是 你 潛意識 投射 的 人物
0.8,4,我 是 來 保護 你,我 被 派來 保護 你
1.667,10,防止 盜夢人 將 你 拖入 夢中,以免 心靈 神偷 讓 你 做夢
1.375,11,費舍 先生 我 肯定 他們 正在 動手,我 相信 這 正在 發生 中 費雪 先生
0.833,10,好 吧 好 的 你 能帶 我 離開 這 嗎 當然 跟我來,好 吧 好 吧 你 能帶 我 出去 嗎 沒 問題 跟我走
1.5,9,這算 什麼 你 做 了 什麼,天 啊 你 在 幹嘛
1.0,10,他們 是 被 派 來 綁架 你 的 明白 嗎,他們 被 派來 把 你 抓走
0.111,1,如果 你 要 我 幫忙 就 得 保持 冷靜,你 要 我 幫忙 就 得 保持 冷靜
0.857,6,費舍 先生 你 得 和 我 合作,你 必須 和 我 合作 費雪 先生
1.273,14,如果 這 是 夢 我 只要 自殺 就 能 醒過來 吧,如果 這是 夢 想要 醒來 就 殺死 我 自己 對 吧
0.889,8,費舍 先生 換 做 我 就 不會 這麼 做,如果 我 是 你 我 就 不會 這麼 做
1.222,11,我 肯定 他們 對 你 用 了 鎮靜劑,我 相信 你 被 他們 下藥 如果 你 自殺
0.857,6,你 會 墜入 更 深層 的 夢裡,也許 會 進入 更 深層 的 潛意識
0.333,2,你 明白 我 在 說 什麼,你 知道 我 在 說 什麼
0.833,10,回想 下 你 受過 的 訓練 和 我 對 你 說 的話,記起 你 所 受 的 訓練 記起 我 跟 你 說 的話
0.75,3,把 槍 給 我,把 槍給 我
0.875,7,這 房間 在 房間 正下方 吧 沒錯,這 房間 應該 直接 在 號房 正下方 對
1.0,4,好好 想想 費舍 先生,快想費 先生
1.875,15,回想 下 做夢 前 發生 了 什麼,你 記得 這個 夢 之前 的 事 嗎
1.571,11,好像 發生 了 很 激烈 的 槍戰,有 很多 人 開槍
1.25,5,還 下 著 大雨,有 一場 大雨
0.0,0,彼得 叔叔,彼得 叔叔
0.9,9,天吶 我們 被 綁架 了 你們 被關 在 哪裡,天 啊 我們 被 綁架 他們 把 你們 關在 哪裡
1.2,12,我們 被關 在 一輛 貨車 後面 難怪 重力 會 轉移,廂型車 後面 怪不得 重心 會 改變
1.625,13,你們 正在 一輛 貨車 後面 再 好好 想想,你 就 在 廂型車 後面 繼續 說
0.875,7,好像 和 一個 保險箱 有關,這 一切 好像 跟 跟 一個 保險櫃 有關
1.0,5,天吶 怎麼 這麼 難 回想,怎麼 這麼 難想 起來
1.2,12,就 像 你 醒來 試圖 回想 自己 的 夢 一樣,醒來 後 想 記起 一個 夢
0.4,2,這 需要 長時間 的 練習,這 需要 多年 的 練習
1.75,14,你 和 布朗寧 被 拖進 了 這個 夢境,他們 想 從 你 的 心靈 偷走 什麼
1.636,18,因為 他們 想 從 你 的 頭腦 中 竊取 某樣 東西,你 和 布朗寧 才 會 被 帶進 這個 夢
0.7,7,我要 你 集中 精神 努力 回想 下 那 是 什麼,我要 你 專心 想起 那 是 什麼
0.714,5,到底 是 什麼 好好 想想 費舍 先生,到底 是 什麼 快想
0.333,1,是 一組 密碼,一組 密碼
0.667,6,他們 要 我 說出 一下子 想到 的 幾個 數字,他們 要 我 脫口而出 說出 的 號碼
1.0,9,他們 試圖 從 你 的 意識 里 竊取 數字,他們 想 從 你 的 潛意識 偷取 密碼
0.889,8,這 可能 代表 任何 東西 我們 現在 酒店 里,它 可能 代表 任何 東西 我們 人 在 飯店
0.9,9,也許 是 房間 號碼 那組 數字 是 什麼 費舍 先生,試試 房間 號碼 什麼 號碼
0.571,4,快 努力 回想 下 這 很 重要,試著 回想 這 很 重要
1.143,8,已經 很 好 了 我們 先 試試看,這就夠 了 先 從樓 開始
0.667,2,是 五樓 好,好
0.4,4,你 準備 用 計時器 嗎 不 我 得 自己 判斷,你 要 用 定時器 嗎 不 我 得 自己 判斷
1.0,5,你們 在 房間 做夢 時,你們 在 號房 睡覺
0.75,6,我 等 著 尤 瑟夫 的 墜落 信號,我要 等 尤 瑟夫 的 撞擊
1.143,8,你 怎麼 知道 他會放 音樂 提醒 我,怎麼 知道 何時 音樂會 先 警告 我
1.333,12,到 時 貨車 會 撞 上 橋邊 的 護欄,當廂型車 撞到 橋上 的 隔欄
1.5,15,這點 清楚 無誤 我們 就 能 完美 地 同步 墜落,那 就 應該 不會錯 我們 會 同步 被 撞擊
1.857,13,如果 炸得 太早 我們 沒法 回到 上層,來得 太快 就 離不開 這 一層
1.714,12,如果 炸得 太晚 我們 也 無法 墜落,來得 太晚 就 不能 掉入 下 一層
1.375,11,為什麼 因為 到 時 貨車 是 自由 下落,為 什麼 因為 廂型 車會 自由 墜落
1.625,13,失重 情況 下掉 不 下來 也 是,沒有 重力 就 掉 不 下去 瞭 了
1.0,7,我們 是 一起 的,他們 是 我 的 手下 繼續 走
0.5,2,查爾斯 先生 費舍 先生,查爾斯 先生
0.625,5,你 知道 這是 什麼 嗎,你 知道 那 是 什麼 嗎 費雪 先生
0.75,3,我 想 我 知道,我 應該 知道
0.833,5,他們 想 把 你 拖入 夢裡,他們 想 讓 你 昏睡
1.0,8,我 已經 在 夢裡 了 再 拖入 更深一層,我 已經 昏睡 了 再 讓 你 昏睡
1.0,7,什麼 意思 夢裡 還 能 做夢 嗎,什麼 意思 夢中 夢
1.2,12,哎呀 你 換 了 身 行頭 不好意思 你 是 哪位,你換 了 衣服 什麼
1.133,17,抱歉 我 把 你 當成 了 我 的 一個 朋友 你 那 朋友 一定 很帥,抱歉 我 認錯 人 了 他 一定 是 個 帥哥
0.778,7,那 是 費舍 潛意識 里 映射 出 的 布朗寧,那 是 費雪 投射 的 布朗寧
1.143,8,我們 跟著 他 看 他 做 什麼,我們 跟蹤 他 觀察 他 的 行為
1.444,13,為什麼 這樣 我們 就 能 知道,為 什麼 因為 他 的 行為 會 告訴 我們
1.375,11,費舍 是否 如 我們 設計 般 懷疑 布朗寧,費雪 是否 開始 懷疑 他 的 動機
0.455,5,彼得 叔叔 你 不是 說 你們 被 一起 綁架 的 嗎,彼得 叔叔 你 說 你們 一起 被 綁架
1.182,13,也 不是 他們 先抓 了 他 還 一直 在 拷問 他,不算 是 他們 先對 他 嚴刑拷打
0.857,6,你 親眼看到 他們 拷問 他 了 嗎,你 看到 他們 拷打 他
1.0,6,那些 綁匪 是 你 的 人,綁匪 替 你 做事
1.5,3,羅伯特,羅 勃
1.222,11,你 要 打開 保險箱 拿 那份 候補 遺囑 嗎,你 想 打開 保險櫃 偷走 另外 一份 遺囑
1.375,11,費舍 明日 公司 是 我 一生 的 心血,我為 費氏 集團 奉獻 一生
0.833,5,我 不能 讓 你 毀掉 它,不能 讓 你毀 了 它
0.889,8,我 怎麼 會 親手 毀掉 自己 的 遺產 呢,我 怎麼 會毀 了 我 的 遺產
0.8,8,我 不忍 讓 你 看到 你 父親 最後 的 嘲弄,我 不能 讓 你 接受 你 爸 最後 的 挑釁
1.0,7,什麼 嘲弄 就是 那份 遺囑 羅伯特,什麼 挑釁 那份 遺囑 呀 羅 勃
1.059,18,就是 他 對 你 莫大 的 侮辱 讓 你 冒險 去 自己 創造財富,那 是 他 對 你 的 最後 羞辱 他 要 你 憑 自己 的 實力 建立 事業
0.556,10,認為 你 不配 繼承 他 的 成就 他 的確 對 我 很 失望 我 很 抱歉,告訴 你 你 不配 繼承 他 的 成就 但是 他 說 他 對 我 很 失望 很 遺憾
0.0,0,但是 他 錯 了,但是 他 錯 了
0.875,7,你 完全 能 超越 他 的 成就,你 能 建立 比 他 更好 的 公司
0.625,5,費舍 先生 他 在 說謊 你 怎麼 知道,費 先生 他 在 說謊
0.889,8,相信 我 我 就是 乾 這行 的,你 怎麼 知道 相信 我 這是 我 的 專長
0.9,9,他 有 什麼 瞞 著 你 我們 得 找出 真相,他 在 隱瞞 什麼 我們 得 查出來
0.083,1,我要 你 以 其人 之道 還治其人之身 我們 要 進入 他 的 潛意識,我要 你 以 其人 之道 還治其人之身 我們 進入 他 的 潛意識
1.571,11,找出 他 內心 隱藏 的 秘密,看 他 不想 讓 你 知道 什麼
0.5,1,好,好 吧
0.667,2,他 睡過去 了,他 昏睡 了
0.0,0,等等 我們 到底 要 進入 誰 的 潛意識,等等 我們 到底 要 進入 誰 的 潛意識
1.1,11,費舍 的 潛意識,費雪 的 但 我 跟 他 說 是 布朗寧 的
1.75,14,我 告訴 他 是 進入 布朗寧 的 潛意識,這樣 他 就 會 跟 我們 同一 國
0.615,8,這樣 他 就 會 協助 我們 他會 幫助 我們 侵入 自己 的 潛意識,他會 幫 我們 侵入 自己 的 潛意識
0.0,0,沒錯,沒錯
1.0,8,映射 會 追 著 你 四處 跑 吧,傭兵 一定 會 追著 你 跑
1.5,9,看 本少爺 讓 他們 疲於奔命,我 也 會 把 他們 引開
1.286,9,記得 趕 在 墜落 前 回來,你 一定 要 在 撞擊 之前 回來
0.4,2,好好 睡 吧 伊姆斯 先生,睡 吧 伊姆斯
0.667,2,你 沒事 吧,你 可以 吧
0.667,6,喂 你 準備 好了嗎 沒事 我 準備 好 了,嘿 準備 好了嗎 我 很 好 準備 好 了
1.167,7,柯布 那 裡面 會 有 什麼,柯柏 柯柏下 一層 有 什麼
1.0,7,我們 希望 費舍 瞭解 的 真相,希望 是 我們 要費雪 知道 的 真相
0.889,8,我 是 指 你 的 潛意識 里會 有 什麼,我 是問 你 在 那裡 有 什麼
0.833,5,伊姆斯 這 是 你 的 夢境,伊姆斯 這是 你 的 夢
1.111,10,我要 你 引開 醫院 里 的 警衛 明白 嗎,你 得 把 警衛 引開 瞭 嗎
1.143,8,那 誰 帶 費舍 進去 我 不行,誰 要 帶費雪 進去 不能 是 我
1.0,9,我 如果 知道 了 路線 會 危及 整個 任務,我 知道 路線 的話 一切 都 會 泡湯
0.917,22,這 是 我 設計 的 迷宮 不 你 得 跟著 我 我 能行 好 吧 跟 他 簡單 說 下 前往 醫院 的 路線,這 地方 是 我 設計 的 不 妳 要 待 在 我 身邊 讓 我 去 好 吧 你 告訴 他 進去 的 路線
1.167,7,費舍 你 跟著 他 走,費雪 你 要 跟 他 去
0.4,2,好 你 呢,好 吧 那 你 呢
1.167,7,保持 線路 暢通 我會 一直 監聽,打開 對講機 我會 全程 監聽
1.0,16,建築 上層 的 窗戶 都 很 寬敞 我 可以 在 南面 的 塔樓 上 掩護 你,塔台 的 窗戶 夠大能 讓 我 保護 你
1.125,9,看見 了 嗎 好 你 不 進去 嗎,看到 嗎 看到 了 你 不來 嗎
0.875,7,你 要 瞭解 關於 你 父親 的 真相,為 了 查出 你 父親 的 真相
0.875,7,就 得 自己 潛入 布朗寧 的 潛意識,你 得 靠 自己 侵入 布朗寧 的 心靈
1.333,4,走 吧 費舍,來 吧 費雪
2.0,8,拉 警報 拉 警報,啟動 警鈴 啟動 警鈴
1.5,3,行動,快 走
1.5,3,快 上,快快
0.8,4,但願 你們 準備 好 了,希望 你 準備 好 了
1.0,3,不 太早 了,不太早 了
1.4,7,柯布 聽見 了 嗎,柯柏 你 有 聽到 嗎
0.7,7,二十分鐘 前 就 有 動靜 我 還 以為 是 風聲,我 二十分鐘 前 聽到 以為 是 風聲
0.4,2,我 聽見 了 是 音樂,我 聽到 了 是 音樂
1.2,6,那 怎麼辦 抓緊時間,我們 該 怎麼辦 動作 快點
0.571,4,尤 瑟夫 還有 十秒 就 跳 了,尤 瑟夫 十秒 後 就 要衝 了
1.0,4,也就是說 亞瑟 還有 三分鐘,所以 亞瑟 有 三分鐘
0.5,3,我們 有 多少 時間 六十 分鐘,我們 有 多久 六十 分鐘
1.0,9,他們 能 在 一 小時 內 趕到 那 嗎,他們 來得及 進去 嗎
0.625,5,他們 還 得 下 到 中層 平臺 上,他們 得 往 下 爬到 中層 平臺
1.5,9,必須 換條 路線 找條 捷徑,他們 需要 更 直接 的 路線
1.333,8,我 可是 照 迷宮 設計 的,我 的 設計 就 像 迷宮
1.5,12,迷宮 里 也 能 有 近 道 吧,一定 有 直接 切進去 的 路線
0.0,0,伊姆斯,伊姆斯
1.545,17,伊姆斯有 改動 過 嗎 你 還是 不 知道 為 好,他 有沒有 加 了 什麼 不能 告訴 你 要是 茉兒 知道
1.182,13,要是 茉兒 知道 了 沒 時間 了 他 改動 過 嗎,來不及 了 他 加 了 什麼
1.4,14,他加 了 套 通風 系統 通過 這 可以 抄近 道,直接 切過 迷宮 的 風管 系統
1.167,7,好極了 告訴 他們,很 好 解釋 給 他們 聽
0.5,1,齋藤 說,齋藤
1.6,8,死路一條 不 怎麼回事 是 墜落,絕路 那 是 什麼 撞擊
0.444,4,柯布 我們 錯過 了 嗎 錯過 了,柯柏 我們 錯過 了 嗎 對 我們 錯過 了
0.941,16,丫 的 就 不能 在 夢裡 造個 海灘 嗎 現在 怎麼辦 在 下次 墜落 前 完成 任務,不能 夢到 一座 沙灘 嗎 現在 該 怎麼辦 在 下 一次 撞擊 前 完成 任務
2.0,16,哪 還有 墜落 貨車 墜入 水中 的 瞬間,什麼 下 一次 撞擊 當廂型 車掉 進水 裡
1.625,13,如需 撥打 電話 請 先 掛機 重試,如果 您 想 打電話 請 掛斷 再重 撥
1.571,11,失重 情況 下該 如何 讓 你們 墜落,沒有 重力 怎麼 掉下去
0.714,5,亞瑟 還有 幾分鐘 我們 大概 有 二十分鐘,亞瑟 有 兩分鐘 我們 有 二十分鐘
0.0,0,你 沒事 吧,你 沒事 吧
1.2,6,快 走 回 基地 去,掉頭 快回 基地
1.25,15,有點 不對勁 警衛 好像 發現 了 什麼 朝 你們 那邊 去 了,不對勁 他們 好像 知道 你 在 哪裡
1.375,11,多 拖延 些 時間 好 嗎 走 吧,聽 好 爭取 更 多 時間 快點
1.667,5,這 就 去,我馬 上來
1.0,6,那 就是 保險庫 外 的 前廳,那 是 安全 室外 的 前廳
0.6,3,保險庫 有 窗戶 嗎,安全 室 有 窗戶 嗎
1.0,8,要是 有 就 不 保險 了,沒有 有 的話 就 不是 安全 室 了
1.286,18,但願 費舍 喜歡 我們 的 設計 這些 映射 是 他 的 潛意識 嗎 對,希望 費雪 喜歡 他 找到 的 東西 傭兵 只是 他 潛意識 的 投射 嗎
1.444,13,這會 損傷 他 的 那 部分 意識 嗎 不會,對 你 在 摧毀 他 這部分 的 心靈
1.2,6,這些 只是 映射,不 他們 只是 投射 人物
1.636,18,暫時 安全 抓緊時間 一 整支 軍隊 正朝 你們 涌來,我們 到 了 你 安全 了 但 傭兵 緊追 在 後
1.0,3,進來 了,我 進去 了
0.9,9,還有 人 在 裡面 費舍 是 陷阱 快 出去,那裡 有 另 一個 人 那 是 陷阱 快 出去
1.0,5,快 啊 再 下來 點,快 再 低 一點
0.556,5,柯布 不 她 她 不是 真的 你 怎麼 知道,柯柏 不 她 不是 真的 妳 怎麼 知道
1.125,9,她 只是 映射 費舍 費舍 才 是 真的,她 是 投射 人物 費雪才 是 真的
0.0,0,你好,你好
1.2,6,伊姆斯 快去 前廳,天 啊 伊姆斯快 到 前廳
0.857,6,怎麼回事 茉兒 把 費舍 殺 了 嗎,怎麼回事 茉兒 殺死 了 費雪
1.6,8,我下 不了 手,我 不忍心 向 她 開槍
1.5,15,他醒 不 過來 了 他 已經 陷入 了 下 一層,沒用 的 他 被困 在 潛意識 底層
0.75,6,都 結束 了 就 這樣 失敗 了 嗎,任務 失敗 就 這樣 失敗 了
1.25,5,完 了 抱歉,我們 玩完 了 對不起
1.111,10,回 不了 家 的 又 不是 我 是 吧,又 不是 我 回 不到 家人 身邊
0.778,7,真遺憾 我 真想 知道 裡面 會 發生 什麼,只是 我 很 想 知道 會 發生 什麼 事
1.167,7,我 肯定 這次 能 成功,我 以 為 會 成功 的
1.333,4,裝 炸葯 吧,快裝 炸藥 吧
1.0,5,等等 還有 個 方法,不 還有 另 一個 方法
1.375,11,我們 只要 跟著 費舍 下去 沒 時間 了,我們 跟 著費雪到 下 一層 時間 不夠
0.778,7,不 進入 下 一層 後 就 有 足夠 時間,但 在 下 一層 會 有 足夠 時間
0.727,8,我們 會 找到 他 好 嗎 亞瑟 開始 放 音樂 時,我們 會 找到 他 亞瑟 的 音樂 一 響起
0.857,6,就 用 起搏器 救活 他,就 用 電擊 器 把 他 救活
1.222,11,我們 可以 在 下層 讓 他 墜落 回來,我們 在 下 一層 可以 把 他 撞 醒
1.167,7,然後 你 讓 他 進去,你 把 他 弄 進 房間
0.0,0,音樂 一 結束 就 炸掉 醫院,音樂 一 結束 就 炸掉 醫院
1.571,11,我們 就 能 一起 墜落 回去 了,我們 全都 趁機 撞 回 上層
0.0,0,值得 一試,值得 一試
1.5,9,齋藤 撐 不了 那麼 久 吧,他會 來不及 逃走 對 吧
1.0,7,柯布 我們 必須 試試 行動 吧,拜託 我們 得 試試 放膽 一試 吧
1.455,16,你們 要是 沒 及時 趕回來 我 可 不顧 了 你們 了,爆炸 前 沒 回來 我要 自己 走
1.0,6,她 說 得 沒錯 行動 吧,她 說 的 對 開始 吧
1.4,14,我 還 能 指望 你 完成 接下來 的 任務 嗎,我能 信任 你 會 做 該 做 的 事 嗎
0.75,6,我 是 說 茉兒 也 會 在 下麵,茉兒 會 在 那裡
1.0,11,我 知道 去 哪 找 她 費舍 肯定 在 她 手裡,我 知道 哪裡 找 得到 她 她 會 抓住 費雪
0.25,1,你 怎麼 知道 因為,你 怎麼 知道
0.875,7,她 想 讓 我 去 下麵 找 她,因為 她 要 我 去 找 他
1.375,11,這樣 我們 就 能 在 一起 了,她 要 我 下去 跟 她 在 一起
1.333,4,你 沒事 吧,妳 還好 吧
1.0,12,這 就是 你們 的 世界 嗎 曾經 是 她 肯定 在 這,這是 你 的 夢境 曾經 是 她 會 在 這裡
1.0,2,走 吧,來 吧
0.5,1,齋藤,齋藤 齋藤
1.308,17,你 幫 我 保護 好 費舍 我 得 去 佈置 炸葯 好 嗎,我裝 炸藥 的 時候 你 得 保護費 雪
2.0,12,這種 工作 可 不能 帶 觀光客,你 不是 嚴禁 遊客 進來 嗎
1.667,5,收回 我 的話,才 沒這回事
1.0,9,這些 都 你們 造 的 嗎 太 不可思議 了,這全 是 你們 建構 的 太 驚人 了
1.0,4,我們 造 了 許多年,我們 花 了 好多年
1.6,8,記憶 是 我們 的 藍圖,然後 再 憑 記憶 建構
1.333,4,這邊,往 這裡 走
0.4,2,這是 我們 住 的 街區,這是 我們 住 的 社區
1.143,8,照 我們 曾經 的 住處 造 的,屬於 我們 過去 的 地方
0.143,1,那 是 我們 的 第一間 公寓,那 是 我們 住 的 第一間 公寓
1.286,18,茉兒 懷孕 後 我們 搬 去 了 那棟 房子 之後 就 住 在 那兒,後來 搬到 那裡 茉兒 懷孕 後 那 就 變成 我們 的 家
0.75,6,你們 按 記憶 重建 了 這 一切 嗎,你們 光憑 記憶 建立 這 一切
1.286,9,跟 你 說 過 我們 有的是 時間,我 說過 我們 有 很多 時間
0.778,7,那 是 什麼 茉兒 在 那 房子 里 長大,那 是 什麼 茉兒 出生 長大 的 房子
0.5,3,她 會 在 裡面 嗎 不,她 會 在 那裡 嗎
1.0,3,來 吧,不 會來 吧
